timestamp,city,customerID,driverID,merchantID,spend
10/03/2018 12:22,Manchester,1287891,110,231,43.36
10/03/2018 12:22,New York,1275423,112,25,31.42
10/03/2018 12:21,New York,1356115,48,194,18.23
10/03/2018 12:19,Los Angeles,1254848,88,80,25.23
10/03/2018 12:14,Tokyo,1257152,99,49,40.57
10/03/2018 12:06,Paris,1341433,22,232,11.2
10/03/2018 12:04,Tokyo,1308651,87,243,9.42
10/03/2018 11:53,London,1258157,7,299,9.85
10/03/2018 11:51,Manchester,1328308,72,100,11.37
10/03/2018 11:50,London,1314220,43,297,21.63
10/03/2018 11:47,Los Angeles,1343651,62,139,21.13
10/03/2018 11:42,Tokyo,1310227,31,54,14.52
10/03/2018 11:35,London,1288015,32,77,12.87
10/03/2018 11:31,New York,1253991,37,91,17.93
10/03/2018 11:27,Manchester,1316100,28,315,35.84
10/03/2018 10:48,London,1260983,94,126,12.66
10/03/2018 08:32,Tokyo,1279739,89,75,19.48
10/03/2018 00:49,Paris,1274285,60,272,31.05
09/03/2018 23:03,London,1330001,8,198,36.1
09/03/2018 22:13,London,1270639,87,280,14.8
09/03/2018 21:56,New York,1343145,19,219,11.65
09/03/2018 21:50,Manchester,1264637,14,304,16.01
09/03/2018 21:50,Paris,1287227,83,268,12.13
09/03/2018 21:18,Tokyo,1282498,90,234,24.84
09/03/2018 21:14,Paris,1267523,29,328,17.84
09/03/2018 21:04,Tokyo,1308130,92,339,17.54
09/03/2018 20:47,Manchester,1251769,33,104,16.03
09/03/2018 20:09,Los Angeles,1313673,73,233,19.5
09/03/2018 20:08,Manchester,1334782,107,235,26.31
09/03/2018 19:46,New York,1335253,7,268,11.64
09/03/2018 19:45,Los Angeles,1287738,86,257,36.04
09/03/2018 19:44,Tokyo,1339677,16,106,24.77
09/03/2018 19:40,Manchester,1313170,68,207,13.92
09/03/2018 19:38,London,1275967,53,157,16.14
09/03/2018 19:37,Los Angeles,1327061,35,350,36.95
09/03/2018 19:33,London,1309521,119,54,18.73
09/03/2018 19:30,London,1273333,100,275,9.24
09/03/2018 19:25,New York,1306925,102,293,16.05
09/03/2018 19:21,London,1334917,67,150,11.9
09/03/2018 19:05,Los Angeles,1310267,16,173,22.97
09/03/2018 18:59,Paris,1269465,82,196,11.17
09/03/2018 18:57,New York,1264742,94,285,10.1
09/03/2018 18:56,Tokyo,1330598,104,79,18.9
09/03/2018 18:33,London,1306455,72,268,11.68
09/03/2018 18:21,Tokyo,1279238,61,333,19.24
09/03/2018 18:09,Manchester,1279822,113,331,20.41
09/03/2018 18:05,Tokyo,1308600,65,344,16.86
09/03/2018 18:01,New York,1267010,50,41,31.05
09/03/2018 17:52,Manchester,1282247,60,170,22.89
09/03/2018 17:40,New York,1283319,79,349,19.97
09/03/2018 17:38,Tokyo,1316328,21,252,16.28
09/03/2018 17:31,Paris,1278438,59,232,37.22
09/03/2018 17:29,New York,1273365,91,264,21.86
09/03/2018 17:24,New York,1254810,40,192,27.71
09/03/2018 17:24,London,1286853,61,259,15.84
09/03/2018 17:14,Manchester,1287055,9,82,38.81
09/03/2018 17:10,London,1263472,5,210,27.5
09/03/2018 17:09,Manchester,1258329,41,31,22.01
09/03/2018 17:01,Manchester,1315980,41,103,17.46
09/03/2018 16:55,Paris,1261020,69,202,37.48
09/03/2018 16:54,Paris,1309009,41,296,12.69
09/03/2018 16:53,Paris,1334324,101,105,7.59
09/03/2018 16:50,Paris,1281826,105,215,32.32
09/03/2018 16:48,Paris,1287056,62,230,23.17
09/03/2018 16:45,New York,1277073,30,295,15.68
09/03/2018 16:36,Tokyo,1330074,70,276,38.42
09/03/2018 16:36,London,1316152,58,26,18.16
09/03/2018 16:32,Tokyo,1334423,70,65,20.91
09/03/2018 16:30,London,1344801,32,283,29.45
09/03/2018 16:22,Tokyo,1334906,83,152,21.24
09/03/2018 16:22,Los Angeles,1279560,8,117,10.37
09/03/2018 16:20,Tokyo,1314072,29,314,27.13
09/03/2018 16:05,Tokyo,1264057,38,73,11.28
09/03/2018 15:52,Paris,1339712,72,66,30.09
09/03/2018 15:19,New York,1329096,26,280,23.06
09/03/2018 15:11,London,1274966,13,12,38.57
09/03/2018 15:09,Paris,1313736,37,58,15.32
09/03/2018 15:00,Paris,1353724,42,307,14.14
09/03/2018 14:31,London,1259273,109,278,14.28
09/03/2018 14:18,Manchester,1333105,74,170,59.07
09/03/2018 14:15,London,1278599,92,313,26.69
09/03/2018 14:08,Paris,1314473,50,272,14.41
09/03/2018 13:55,Paris,1258157,7,94,66.39
09/03/2018 13:49,Paris,1343650,19,99,43.62
09/03/2018 13:47,Manchester,1347586,21,129,21.86
09/03/2018 13:33,London,1343211,96,253,18.49
09/03/2018 13:24,Los Angeles,1258334,22,218,20.1
09/03/2018 13:16,New York,1263787,72,209,19.17
09/03/2018 13:06,Los Angeles,1322721,13,200,16.51
09/03/2018 13:04,Los Angeles,1270806,45,237,12.16
09/03/2018 12:44,London,1284359,27,206,13.68
09/03/2018 12:44,Los Angeles,1340866,71,50,14.14
09/03/2018 12:20,Paris,1313227,17,274,15.43
09/03/2018 12:18,Los Angeles,1278912,56,312,39.1
09/03/2018 12:18,Tokyo,1306424,109,30,51.6
09/03/2018 12:14,Tokyo,1278873,87,37,40
09/03/2018 12:08,London,1287459,78,234,58.67
09/03/2018 12:05,Tokyo,1282501,77,284,24.99
09/03/2018 12:04,Paris,1259382,43,151,50.63
09/03/2018 12:02,Paris,1281824,89,115,13.13
09/03/2018 12:00,London,1282213,92,116,33.04
09/03/2018 11:58,Paris,1341427,59,15,27.42
09/03/2018 11:48,Manchester,1275007,4,213,12.71
09/03/2018 11:42,Manchester,1256177,67,35,25.65
09/03/2018 11:41,New York,1288257,58,22,17.39
09/03/2018 01:00,Tokyo,1312690,25,179,14.07
08/03/2018 22:20,Manchester,1353514,96,205,26
08/03/2018 21:19,Paris,1278660,112,268,27.53
08/03/2018 21:16,Los Angeles,1349146,78,349,49.94
08/03/2018 21:01,New York,1261788,15,337,29.17
08/03/2018 20:52,New York,1258336,108,336,26.99
08/03/2018 20:37,London,1262418,71,86,13.38
08/03/2018 20:30,Los Angeles,1329516,81,292,28.75
08/03/2018 20:21,New York,1315724,2,223,26.18
08/03/2018 20:16,New York,1254786,23,216,14.64
08/03/2018 20:16,London,1287279,48,82,50.09
08/03/2018 20:07,Paris,1275422,55,308,36.06
08/03/2018 20:03,London,1263543,114,189,15.66
08/03/2018 20:02,Manchester,1349650,34,8,21.95
08/03/2018 20:01,Los Angeles,1267780,23,306,26.8
08/03/2018 19:31,New York,1308547,64,186,36.57
08/03/2018 19:29,New York,1329994,47,87,14.72
08/03/2018 19:20,New York,1288273,90,325,17.83
08/03/2018 19:02,Los Angeles,1275083,62,219,23.85
08/03/2018 19:00,Tokyo,1252600,8,51,27.33
08/03/2018 18:55,London,1315432,0,92,29.83
08/03/2018 18:53,Los Angeles,1308646,16,191,20.35
08/03/2018 18:51,London,1313170,13,22,32.17
08/03/2018 18:46,Paris,1286844,74,343,12.98
08/03/2018 18:42,Manchester,1281955,74,23,13.78
08/03/2018 18:37,Tokyo,1356119,100,36,14.95
08/03/2018 18:34,London,1287227,72,171,20.25
08/03/2018 18:33,Los Angeles,1345783,70,137,21.12
08/03/2018 18:31,Tokyo,1288261,25,151,40.08
08/03/2018 18:31,Tokyo,1269731,96,106,10.92
08/03/2018 18:28,London,1310356,84,5,10.88
08/03/2018 17:57,Paris,1334859,6,12,16.6
08/03/2018 17:52,Paris,1345171,84,312,20.83
08/03/2018 17:49,Manchester,1343663,89,259,15.14
08/03/2018 17:43,London,1287279,74,224,12.26
08/03/2018 17:42,Paris,1331995,44,307,22.2
08/03/2018 17:40,Tokyo,1282244,42,140,31.69
08/03/2018 17:39,Paris,1310720,85,6,20.44
08/03/2018 17:39,London,1273257,19,132,14.93
08/03/2018 17:37,Paris,1281824,3,263,11.08
08/03/2018 17:34,New York,1279499,51,342,20.85
08/03/2018 17:31,Tokyo,1310264,25,112,24.88
08/03/2018 17:25,Tokyo,1282976,114,172,14.23
08/03/2018 17:25,London,1279280,106,91,36.01
08/03/2018 17:13,London,1271951,115,291,15.85
08/03/2018 17:13,Tokyo,1258155,41,267,20.58
08/03/2018 17:05,Tokyo,1278512,18,25,13.47
08/03/2018 17:01,Paris,1250743,15,73,12.05
08/03/2018 17:00,Tokyo,1313650,19,319,43.6
08/03/2018 16:59,Paris,1273712,22,267,53.31
08/03/2018 16:53,Tokyo,1287042,92,321,20.71
08/03/2018 16:45,Tokyo,1309991,35,161,11.23
08/03/2018 16:39,Los Angeles,1269761,77,265,10.75
08/03/2018 16:32,Manchester,1258337,90,329,13.84
08/03/2018 16:16,London,1347754,75,70,28.93
08/03/2018 16:11,London,1251762,31,178,45.84
08/03/2018 16:05,London,1275365,90,260,15.83
08/03/2018 16:03,Manchester,1275129,52,56,8.54
08/03/2018 15:37,Los Angeles,1256206,12,337,30.78
08/03/2018 15:37,Paris,1250577,31,149,29.21
08/03/2018 15:08,Tokyo,1325862,45,157,25
08/03/2018 14:52,Manchester,1345318,74,113,22.6
08/03/2018 14:47,Manchester,1275259,81,334,14.8
08/03/2018 14:45,Paris,1344815,25,3,18.47
08/03/2018 14:42,London,1272326,40,259,16.94
08/03/2018 14:34,Tokyo,1284359,48,103,27.69
08/03/2018 14:30,Tokyo,1275337,28,21,15.42
08/03/2018 14:10,Paris,1344059,42,294,22.05
08/03/2018 14:07,Tokyo,1272321,68,225,13.9
08/03/2018 14:06,Tokyo,1258332,65,73,17.09
08/03/2018 13:58,Paris,1279232,25,18,27.29
08/03/2018 13:30,Manchester,1339703,67,138,23.15
08/03/2018 13:04,London,1266823,96,246,20.44
08/03/2018 12:56,Paris,1263448,80,98,7.77
08/03/2018 12:55,Paris,1281955,37,253,29.37
08/03/2018 12:41,Los Angeles,1347346,47,4,15.49
08/03/2018 12:36,London,1244476,23,241,13.67
08/03/2018 12:36,Tokyo,1254819,104,215,19.88
08/03/2018 12:30,Paris,1263905,116,341,17.01
08/03/2018 12:23,Tokyo,1258335,35,121,22.26
08/03/2018 12:10,Manchester,1310225,20,100,11.13
08/03/2018 12:06,Manchester,1274586,50,319,9.67
08/03/2018 12:04,New York,1287755,33,101,19.82
08/03/2018 11:56,Paris,1314043,66,126,23.63
08/03/2018 11:48,Los Angeles,1273261,48,52,20.55
08/03/2018 11:45,Tokyo,1330813,76,350,20.55
08/03/2018 11:42,Paris,1273719,56,42,18.94
08/03/2018 11:02,Manchester,1278432,14,40,11.99
08/03/2018 01:55,London,1258332,65,285,12.37
07/03/2018 21:50,Paris,1316110,30,73,27
07/03/2018 21:26,Tokyo,1250833,17,247,29.9
07/03/2018 21:21,Paris,1279478,97,105,24.91
07/03/2018 21:16,Los Angeles,1254535,11,124,9.65
07/03/2018 20:42,Los Angeles,1281824,42,163,21.43
07/03/2018 20:33,New York,1273709,19,81,11.01
07/03/2018 20:24,Manchester,1263840,11,61,14.57
07/03/2018 20:24,Tokyo,1278035,46,322,25.06
07/03/2018 20:20,Tokyo,1269912,46,288,26.82
07/03/2018 20:15,Tokyo,1287746,23,108,18.81
07/03/2018 19:56,Paris,1288255,89,275,11.5
07/03/2018 19:48,Manchester,1334384,51,150,43.46
07/03/2018 19:45,London,1287056,1,87,18.76
07/03/2018 19:45,New York,1262225,33,290,43.99
07/03/2018 19:43,Tokyo,1273233,14,213,37.97
07/03/2018 19:43,Manchester,1281796,93,312,32.09
07/03/2018 19:33,New York,1278872,91,221,18.24
07/03/2018 19:27,Tokyo,1268141,55,319,17.31
07/03/2018 19:24,Manchester,1263933,52,123,13.52
07/03/2018 19:15,London,1269894,17,292,16.68
07/03/2018 19:15,Los Angeles,1282263,115,339,11.24
07/03/2018 19:03,Los Angeles,1278435,21,7,12.45
07/03/2018 19:00,London,1312760,59,185,18.83
07/03/2018 18:55,Los Angeles,1326433,55,324,37.65
07/03/2018 18:53,Tokyo,1341696,112,41,20.66
07/03/2018 18:51,Manchester,1306856,113,225,14.44
07/03/2018 18:46,Manchester,1256205,105,243,25.88
07/03/2018 18:37,Los Angeles,1256838,49,341,25.96
07/03/2018 18:29,Manchester,1334408,4,138,21.1
07/03/2018 18:18,Manchester,1281832,30,107,28.09
07/03/2018 18:16,Paris,1314179,67,291,17.79
07/03/2018 18:15,Paris,1287279,115,135,14.11
07/03/2018 18:10,Manchester,1315372,20,233,30.49
07/03/2018 18:05,Manchester,1307475,72,312,10.09
07/03/2018 17:44,Paris,1339713,4,76,17.74
07/03/2018 17:33,London,1316100,93,284,14.41
07/03/2018 17:30,Tokyo,1277003,68,306,9.66
07/03/2018 17:29,Tokyo,1311539,13,219,24.06
07/03/2018 17:21,Tokyo,1337447,107,171,23.1
07/03/2018 17:19,Tokyo,1331863,24,232,15.83
07/03/2018 17:18,Tokyo,1267369,88,300,20.4
07/03/2018 17:15,Tokyo,1281824,47,28,14.26
07/03/2018 16:59,Manchester,1316045,118,75,35.49
07/03/2018 16:52,New York,1344815,74,85,11.3
07/03/2018 16:50,Paris,1262379,77,139,16.56
07/03/2018 16:44,Los Angeles,1257716,10,317,17.4
07/03/2018 16:40,London,1267708,105,274,20.96
07/03/2018 16:35,Tokyo,1266539,4,231,37.82
07/03/2018 16:35,Los Angeles,1287215,50,172,16.31
07/03/2018 16:23,London,1275066,24,116,39.33
07/03/2018 16:11,Manchester,1258334,3,48,16.83
07/03/2018 15:48,Manchester,1308527,82,154,19.57
07/03/2018 15:35,Tokyo,1254003,65,296,31.18
07/03/2018 15:18,Paris,1261348,36,70,31.92
07/03/2018 15:15,Manchester,1278456,106,258,14.5
07/03/2018 15:04,London,1256359,105,161,92.34
07/03/2018 15:00,Los Angeles,1334855,52,99,29.38
07/03/2018 14:29,Tokyo,1262515,18,322,17.29
07/03/2018 14:27,London,1287891,34,102,16.77
07/03/2018 14:25,Paris,1256204,7,259,11.2
07/03/2018 14:24,Paris,1274587,20,159,21.11
07/03/2018 14:19,New York,1306835,52,73,22.36
07/03/2018 14:17,Manchester,1274599,106,292,13.3
07/03/2018 14:01,New York,1312098,66,69,22.74
07/03/2018 13:59,London,1258337,47,15,66.73
07/03/2018 13:55,Manchester,1258331,104,264,12.91
07/03/2018 13:33,Manchester,1345027,5,156,20
07/03/2018 13:32,Manchester,1250503,34,74,15.54
07/03/2018 13:29,Tokyo,1334450,9,50,33.57
07/03/2018 13:27,New York,1253978,45,278,11.66
07/03/2018 13:22,Tokyo,1314486,40,4,19.45
07/03/2018 13:17,London,1265419,63,233,10.53
07/03/2018 13:15,Tokyo,1314585,54,189,18.25
07/03/2018 13:08,London,1287753,70,251,34.79
07/03/2018 13:07,Paris,1310653,69,282,17.99
07/03/2018 13:00,Paris,1281839,101,28,19.58
07/03/2018 12:52,New York,1270013,84,246,25.86
07/03/2018 12:46,New York,1334760,113,156,23.19
07/03/2018 12:37,London,1314946,88,84,21.61
07/03/2018 12:37,Manchester,1333104,70,68,15.87
07/03/2018 12:35,Tokyo,1281824,17,98,20.02
07/03/2018 12:34,London,1281831,59,218,23.22
07/03/2018 12:18,Manchester,1314588,29,279,12.36
07/03/2018 12:17,New York,1355994,53,104,33.55
07/03/2018 11:44,London,1256819,36,302,27.08
07/03/2018 11:41,Tokyo,1274256,117,82,16.9
07/03/2018 11:37,Manchester,1256838,56,62,10.75
07/03/2018 11:36,Manchester,1307655,112,277,24.09
07/03/2018 11:34,Tokyo,1334851,55,50,34.64
07/03/2018 11:04,Los Angeles,1277044,99,238,12.04
06/03/2018 22:13,Manchester,1254571,73,19,21.75
06/03/2018 21:32,Paris,1287395,78,152,17.53
06/03/2018 21:30,Manchester,1312687,58,197,17.09
06/03/2018 21:09,Paris,1308072,28,331,13.87
06/03/2018 21:08,Tokyo,1287230,58,339,14.19
06/03/2018 20:23,London,1328255,96,154,11.58
06/03/2018 20:06,London,1262415,7,42,16.72
06/03/2018 20:02,Paris,1251141,103,57,32.24
06/03/2018 19:45,Paris,1328308,36,185,29.43
06/03/2018 19:45,Manchester,1313665,100,241,18.77
06/03/2018 19:39,Paris,1314949,70,143,51.95
06/03/2018 19:18,Tokyo,1274499,55,161,17.08
06/03/2018 19:17,London,1328212,80,302,29.44
06/03/2018 19:11,Tokyo,1267036,58,153,24.06
06/03/2018 19:11,Los Angeles,1308633,107,239,18.73
06/03/2018 19:09,Tokyo,1258658,15,74,13.66
06/03/2018 19:04,Tokyo,1256984,23,309,32.6
06/03/2018 18:57,Paris,1256861,34,221,10.87
06/03/2018 18:56,Paris,1258333,69,214,15.69
06/03/2018 18:49,Tokyo,1270632,78,327,14.29
06/03/2018 18:45,London,1315756,26,65,23.34
06/03/2018 18:27,Paris,1314623,6,339,34.27
06/03/2018 18:25,Tokyo,1267933,0,6,12.81
06/03/2018 18:17,Manchester,1256217,105,150,26.5
06/03/2018 18:16,Tokyo,1333112,1,24,17.21
06/03/2018 18:09,Los Angeles,1319509,35,307,30.69
06/03/2018 18:01,Tokyo,1273236,77,61,13.98
06/03/2018 17:56,London,1316045,70,219,52.93
06/03/2018 17:56,Paris,1273789,10,2,19.38
06/03/2018 17:55,London,1263774,104,24,28.83
06/03/2018 17:40,Tokyo,1275418,23,270,33.03
06/03/2018 17:35,Tokyo,1262324,87,152,18.56
06/03/2018 17:32,Paris,1314510,44,307,20.62
06/03/2018 17:28,Manchester,1322855,90,212,15.37
06/03/2018 17:27,Paris,1265235,39,334,20.24
06/03/2018 17:24,Paris,1287384,96,265,14.26
06/03/2018 17:21,London,1270012,111,117,20.65
06/03/2018 16:59,Paris,1313661,26,252,17.08
06/03/2018 16:50,Tokyo,1281839,90,199,28.6
06/03/2018 16:44,Tokyo,1306720,23,80,14.74
06/03/2018 16:34,London,1272813,68,20,19.44
06/03/2018 16:19,Manchester,1329524,76,194,23.48
06/03/2018 16:15,New York,1346600,103,178,18.37
06/03/2018 16:14,New York,1312953,108,287,13.34
06/03/2018 16:14,London,1310482,79,335,17.37
06/03/2018 16:08,Paris,1268111,114,117,24.47
06/03/2018 16:07,Tokyo,1259328,29,281,21.04
06/03/2018 16:02,Manchester,1333270,22,22,12.87
06/03/2018 15:59,New York,1278709,109,157,9.35
06/03/2018 15:20,Los Angeles,1270840,19,207,16.55
06/03/2018 15:12,Manchester,1274236,7,298,11.81
06/03/2018 14:57,Paris,1345172,70,297,10.98
06/03/2018 14:39,Tokyo,1267753,104,170,16.84
06/03/2018 14:18,London,1310349,1,205,39.68
06/03/2018 14:16,Manchester,1259001,93,157,11.22
06/03/2018 14:11,Manchester,1287083,14,97,19.01
06/03/2018 13:47,Paris,1250781,81,124,14.79
06/03/2018 13:08,Los Angeles,1250408,68,341,24.33
06/03/2018 13:08,Los Angeles,1277347,59,146,19.07
06/03/2018 13:04,London,1330532,83,282,18.74
06/03/2018 13:00,London,1332120,17,131,17.46
06/03/2018 13:00,Paris,1330845,24,36,26.02
06/03/2018 12:59,Tokyo,1286463,20,285,9.15
06/03/2018 12:58,Tokyo,1256177,17,306,11.99
06/03/2018 12:45,New York,1267919,34,138,21.17
06/03/2018 12:34,Los Angeles,1267780,102,117,16.18
06/03/2018 12:32,New York,1264599,107,266,15.76
06/03/2018 12:30,Los Angeles,1264499,9,64,18.43
06/03/2018 12:28,London,1287742,46,247,30.43
06/03/2018 12:26,New York,1275188,43,78,8.06
06/03/2018 12:21,London,1314505,13,184,28.01
06/03/2018 12:20,Paris,1267827,60,114,10.2
06/03/2018 12:16,Manchester,1314498,35,21,12.75
06/03/2018 12:12,Los Angeles,1280854,109,77,23.72
06/03/2018 12:00,Los Angeles,1270159,76,332,72.27
06/03/2018 11:53,Tokyo,1334806,52,343,20.84
06/03/2018 11:16,Tokyo,1313736,119,96,26.86
06/03/2018 11:11,New York,1287231,7,48,11.52
06/03/2018 00:03,Manchester,1319510,44,59,45.96
05/03/2018 22:20,London,1254026,6,57,10.55
05/03/2018 21:14,Tokyo,1308095,97,24,27.04
05/03/2018 21:04,Manchester,1258914,112,24,29.52
05/03/2018 20:50,London,1334384,27,254,12.02
05/03/2018 20:43,London,1287757,82,302,10.81
05/03/2018 20:13,Los Angeles,1287389,45,25,36.53
05/03/2018 20:12,Los Angeles,1273231,117,49,12.86
05/03/2018 20:06,London,1265129,75,239,13.99
05/03/2018 20:03,London,1268225,39,235,28.37
05/03/2018 19:49,Tokyo,1279490,57,86,31.04
05/03/2018 19:49,London,1287986,27,227,7.96
05/03/2018 19:36,New York,1325893,99,192,26.46
05/03/2018 19:31,Paris,1267872,92,276,19.47
05/03/2018 19:31,Tokyo,1266803,110,44,20.85
05/03/2018 19:30,Tokyo,1327141,79,278,38.91
05/03/2018 19:23,Tokyo,1327003,95,251,18.94
05/03/2018 19:20,Tokyo,1283042,25,97,18.93
05/03/2018 19:14,London,1287744,93,176,20.53
05/03/2018 19:10,New York,1273252,90,132,42.98
05/03/2018 19:02,New York,1310654,4,108,17.82
05/03/2018 18:56,Los Angeles,1322701,77,202,16.52
05/03/2018 18:52,Los Angeles,1319595,47,44,28.56
05/03/2018 18:52,Tokyo,1287754,110,206,28.55
05/03/2018 18:47,Los Angeles,1281828,44,175,27.06
05/03/2018 18:45,Paris,1310027,48,162,15.11
05/03/2018 18:44,Tokyo,1268353,33,186,45.01
05/03/2018 18:42,Tokyo,1271024,49,331,16.96
05/03/2018 18:39,London,1341696,98,113,10.6
05/03/2018 18:31,Paris,1334858,63,257,16.23
05/03/2018 18:31,London,1274081,58,147,16.99
05/03/2018 18:14,Manchester,1343915,101,84,13.96
05/03/2018 18:11,Manchester,1266678,58,285,15.89
05/03/2018 18:09,Tokyo,1278437,72,318,26.12
05/03/2018 18:01,London,1284243,105,217,34.9
05/03/2018 17:57,Tokyo,1347752,70,185,11.98
05/03/2018 17:57,London,1355994,66,163,27.11
05/03/2018 17:56,London,1281803,104,242,24.01
05/03/2018 17:53,Paris,1279599,35,128,15.43
05/03/2018 17:47,Tokyo,1270020,13,18,57.25
05/03/2018 17:45,Paris,1276994,101,286,8.85
05/03/2018 17:40,Tokyo,1334830,85,104,18.2
05/03/2018 17:35,New York,1282527,100,344,51.31
05/03/2018 17:33,Tokyo,1308678,71,222,35.15
05/03/2018 17:31,London,1264578,100,90,15.82
05/03/2018 17:30,Manchester,1275816,25,281,20.32
05/03/2018 17:22,Paris,1333267,15,280,40.65
05/03/2018 17:20,London,1340547,54,31,14.41
05/03/2018 17:18,London,1287712,46,332,16.25
05/03/2018 17:04,New York,1345339,88,200,11.11
05/03/2018 17:01,Paris,1273729,108,214,14.8
05/03/2018 16:48,Tokyo,1287867,44,95,14.8
05/03/2018 16:47,Paris,1314092,108,10,17.05
05/03/2018 16:15,Paris,1268361,41,71,14.07
05/03/2018 15:49,New York,1275191,63,157,11.77
05/03/2018 15:20,New York,1262081,46,312,31.72
05/03/2018 15:19,Tokyo,1333105,41,6,28.27
05/03/2018 15:09,Tokyo,1273796,53,237,26.52
05/03/2018 15:08,Manchester,1306500,47,33,42.09
05/03/2018 14:25,London,1273327,3,269,11.46
05/03/2018 14:17,Manchester,1343663,9,146,10.84
05/03/2018 14:10,London,1287231,113,123,41.8
05/03/2018 14:08,London,1273199,85,108,18.57
05/03/2018 13:42,Paris,1267668,27,154,16.49
05/03/2018 13:40,London,1265282,19,62,20.46
05/03/2018 13:21,Tokyo,1332192,7,151,15.41
05/03/2018 13:09,London,1273262,99,265,20.87
05/03/2018 13:05,New York,1288295,111,72,19.43
05/03/2018 12:52,Manchester,1333269,33,203,16.91
05/03/2018 12:48,Manchester,1282529,23,165,23.63
05/03/2018 12:42,London,1272326,52,183,17.74
05/03/2018 12:33,Tokyo,1353331,83,90,20.86
05/03/2018 12:01,Paris,1285659,25,42,51.49
05/03/2018 11:51,Los Angeles,1287386,17,253,11.98
05/03/2018 11:38,Tokyo,1314045,87,142,36.5
05/03/2018 08:18,Manchester,1262807,28,95,8.86
04/03/2018 23:41,Tokyo,1325817,22,53,16.21
04/03/2018 21:32,Manchester,1287060,119,110,17.41
04/03/2018 21:10,London,1345880,61,268,49.89
04/03/2018 20:45,Manchester,1282010,71,5,27.95
04/03/2018 20:24,Manchester,1281959,75,269,40.24
04/03/2018 20:10,London,1328318,11,39,23.53
04/03/2018 20:10,London,1339671,9,117,24.4
04/03/2018 20:06,Paris,1329696,92,219,11.39
04/03/2018 20:04,London,1253404,37,280,20.8
04/03/2018 19:32,London,1287456,5,137,40.56
04/03/2018 19:27,Paris,1254030,60,316,22.68
04/03/2018 19:18,Manchester,1278870,18,205,24.18
04/03/2018 19:09,London,1264479,42,317,14.77
04/03/2018 19:08,London,1264057,115,59,16.93
04/03/2018 19:02,Paris,1278049,84,322,27.24
04/03/2018 19:01,Los Angeles,1287389,40,46,18.33
04/03/2018 18:47,Paris,1273725,12,34,22.69
04/03/2018 18:44,Tokyo,1334854,6,201,16.79
04/03/2018 18:35,London,1310256,84,205,21.72
04/03/2018 18:27,London,1255061,104,205,21.92
04/03/2018 18:16,New York,1280806,41,182,15.28
04/03/2018 18:14,London,1326929,48,278,33.31
04/03/2018 18:12,Tokyo,1332042,21,158,33.73
04/03/2018 17:51,Manchester,1343876,38,58,17.01
04/03/2018 17:51,London,1282263,106,7,27.25
04/03/2018 17:47,Paris,1278737,47,175,14.35
04/03/2018 17:47,Manchester,1307654,83,58,13.22
04/03/2018 17:46,Los Angeles,1256177,64,125,27.3
04/03/2018 17:38,Los Angeles,1258059,115,252,20.01
04/03/2018 17:34,Manchester,1263607,102,18,16.49
04/03/2018 17:27,Tokyo,1327953,29,98,48.52
04/03/2018 17:21,Paris,1258330,64,264,23.52
04/03/2018 17:11,Manchester,1315743,0,239,42.52
04/03/2018 17:09,Manchester,1339703,114,177,17.16
04/03/2018 17:08,Tokyo,1279304,54,299,33.3
04/03/2018 17:05,New York,1282010,45,57,14.22
04/03/2018 17:05,Paris,1258060,53,97,21.89
04/03/2018 16:56,London,1274370,75,192,16.17
04/03/2018 16:47,London,1279471,101,242,15.4
04/03/2018 16:46,London,1267516,88,119,19.48
04/03/2018 16:45,Los Angeles,1272546,90,138,17.03
04/03/2018 16:42,London,1328189,63,36,21.84
04/03/2018 16:22,Manchester,1348822,49,323,26.42
04/03/2018 16:10,Manchester,1349402,91,203,12.2
04/03/2018 15:57,New York,1308561,112,171,16.74
04/03/2018 15:57,Paris,1312684,120,151,39.28
04/03/2018 15:39,Paris,1310818,69,89,9.58
04/03/2018 15:38,London,1273338,110,160,20
04/03/2018 15:36,Los Angeles,1267453,80,174,23.18
04/03/2018 15:17,Los Angeles,1349396,45,76,27.8
04/03/2018 15:17,Los Angeles,1279559,102,5,11.92
04/03/2018 15:07,London,1306962,19,326,25.79
04/03/2018 14:57,London,1267317,117,323,14.39
04/03/2018 14:38,London,1313613,54,107,16.5
04/03/2018 13:12,Paris,1250767,112,337,43.16
04/03/2018 13:12,Tokyo,1268412,58,260,27.12
04/03/2018 13:10,Tokyo,1306651,4,58,15.37
04/03/2018 13:08,Los Angeles,1315803,86,254,25.17
04/03/2018 13:04,Manchester,1288255,44,329,16.54
04/03/2018 13:00,Los Angeles,1278871,42,76,36.02
04/03/2018 13:00,London,1310349,44,263,22.74
04/03/2018 12:59,Los Angeles,1273249,58,108,16.36
04/03/2018 12:53,Paris,1275146,86,151,23.66
04/03/2018 12:49,Paris,1313168,120,232,27.02
04/03/2018 12:48,London,1345412,45,198,25.23
04/03/2018 12:48,New York,1269731,52,57,20.67
04/03/2018 12:48,Paris,1265131,87,109,28.15
04/03/2018 12:48,London,1273789,113,228,31.64
04/03/2018 12:43,Manchester,1274287,30,50,21.22
04/03/2018 12:38,Manchester,1311533,44,105,11.45
04/03/2018 12:38,Paris,1254545,57,289,28.87
04/03/2018 12:36,Manchester,1315698,73,302,13.45
